"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",2.366,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2016",0.014,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2016",1.787,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2016",5.676,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2016",5.753,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2016",5.89,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2015",8.118,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2015",8.221,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",2.469,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2015",0.013,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2015",7.426,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2015",5.266,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2015",6.641,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2015",9.237,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2015",10.961,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",2.587,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2015",0.017,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2015",8.994,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2015",5.166,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2015",7.447,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2015",7.007,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2015",6.006,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",2.352,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2015",0.008,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2015",1.686,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2015",5.565,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2015",5.368,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2015",5.841,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2014",7.849,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2014",7.938,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",2.411,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2014",0.012,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2014",7.378,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2014",5.063,
