"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Thailand","THA",2025,20.03,14.32,28.03,12.35,49.29,36.18,43.98,4.27,42.81,0.66,54.15,48.17,49.67,50.05,48.69,39.61,24.56,2.12,44.36,59.58,75.2,2.69,2.42,45.06,38.34,45.25,44.3,48.67,0.49,0.54,32.4,38.68,60.92,27.7,46.49,52.4,0.56,0.01,55.84,41.56,49.49,49.86,55.54,51.76,43.61,44.91,52.79,47.67,32.92,42.28,28302.17,30.05,0.03785,34.74,2501.84,20.49,0.00335,0.01,0,0.01,0,55.23,1547.3,31.49,0.00207,54.09,803.4,38.02,0.00107,55,473.07,38.72,0.00063,68.11,164795.32,61.96,0.2204,66.42,84459.76,59.81,0.11296,56.15,12281.06,47.54,0.01643,76.27,4823564.33,78.09,6.45124,76.27,3817794.45,78.09,5.10608,73.23,1900318.88,69.61,2.54157,56.43,126978.7,44.16,0.16983,43.09,310.21,34.97,0.00041,0.01,0,0.01,0,67.94,4992271.52,50.84,6.67688,30.44,22698.52,19.29,0.03036,0.01,0,0.01,0,57.84,659495.94,35.11,0.88204,43.59,76.41,33.72,15.91,53.27,8.83,38.44,15.58,45.54,22935.15,43.1,5948.79,45.06,24.84,52.56,118.88,0.01,100,23.81,99.02,0.01,100,29.46,59.9,47.44,160.39,22.13,1687.53,26.23,5.6,57.03,118,63.8,63.84,58.17,517.5,27.7,42.47,24.27,21.5,60.57,20.97,46.49,0.27858,64.8,678975,42.37,0.95,31.04,2761,0.01,0,0.01,0,0.01,0,65.09,694.03,66.11,32213.9,47.2,7066.58,42.34,1013.45,66.43,917862.8,46.94,1.31,42.77,43.6,40.39,6e-05,54.94,-0.48905,44.58,0.17171,55.18,-0.2803,45.06,0.24487,60.3,54.1,51.16,357.2,49.3,234,54.35,33.94,45.06,28.6,42.21,9.2,55.82,11.19,52.56,58.1,30.88,106.75,41.83,4.73,74.13,0.03,47.44,46.18,54.22,216.44,50,1754.29,39.97,242.87,33.44,92,30.88,93,34.54,87,44.58,5389.07,13.53,0.5
"Timor-Leste","TLS",2025,7.25,2.93,17.94,8.33,12.63,54.9,62.12,20.3,52.81,0.01,60.16,0.68,54.17,54.71,53.87,55.39,55.45,46.07,55.07,0.01,0.01,2.78,56.27,46.21,65.21,56.94,71.41,56.15,51.14,0.87,65.9,57.96,51.25,60.3,47.67,0.01,0.01,0.01,45.98,0.01,54.7,53.65,58.32,42.71,65.74,49.65,58.44,63.01,48.69,34.69,10423.47,76.92,0.75126,35.48,3019.79,55.83,0.21765,34.89,186.23,51.85,0.01342,45.71,651.63,60.11,0.04696,47.17,297.65,58.07,0.02145,54.1,293.81,68.5,0.02118,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.72,9675.77,52.3,0.69737,45.28,468.05,45.28,0.03373,0.01,0,0.01,0,26.19,105471.36,78.67,7.6017,40.09,75498.49,81.32,5.44145,57.8,21035.56,81.75,1.51611,39.31,93788.21,54.31,6.75965,61.7,67.69,68.92,10.45,63.8,6.02,50.81,13.24,64.11,5624.39,79.55,-80,69.97,398.9,45.06,16.57,46.81,87.02,55.86,58.38,0.01,100,76.49,0.26,86.47,0.06,50.23,1126.93,45.8,15.9,73.35,101,53.27,58.85,49.3,356.15,60.3,65.47,60.3,56.64,46.02,8.83,47.67,0.28403,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.8,199.54,73.91,38511.14,59.49,18369.48,56.41,1696.44,39.27,30560.2,53.83,2.266,0.01,0,0.01,0,53.51,-0.44021,55.91,-0.42339,45.78,0.36557,62.88,-0.83402,56.65,85.99,60.03,188.05,45.3,288.35,40.26,820.1,62.88,203.92,68.72,50,44.96,167.89,62.28,40.1,43.72,99.99,66.11,0.23,55.18,0.47,54.7,30.84,60.85,726.11,63.49,3506.44,64.76,4839.95,49.45,83,48.41,83,48.21,72,66.46,833.73,46.26,3.3
"Togo","TGO",2025,1.45,0.07,30.18,33.6,13.63,60.05,66.9,59.29,63.14,2.5,68.39,0.56,60.56,74.74,67.04,60.42,53.45,0.01,0.01,0.01,25.33,0.01,2.12,0.01,86.31,59.96,70.91,54.58,66.83,56.04,64.76,50.95,56.04,68.32,65.76,34.08,0.01,45.59,31.57,0.01,58.56,62.63,81.76,71.36,71.56,65.89,68.22,71.76,50.87,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,26.52,28512.23,24.22,0.32588,27.17,24953.21,24.22,0.2852,26.52,17935.3,23.55,0.20499,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.77,310158.73,21.3,3.54494,31.15,23524.66,38.12,0.26887,0.01,0,0.01,0,0.01,0,0.01,0,74.49,62.74,100,9.23,67.93,5.59,52.92,12.96,72.3,3084.71,69.54,383.48,54.94,149.97,54.22,173.65,57.99,70.99,77.01,19.2,47.18,59.2,66.57,1.05,64.11,12.25,65.42,757.71,42.37,12.8,61.27,114,58.17,61.07,53.98,416.92,68.32,75.58,69.12,70.03,32.82,5.55,65.76,0.39481,35.57,32746,32.66,0.35,0.01,0,0.01,0,43.92,12421,47.32,0.13,70.86,1334.11,50.23,23460.49,71.8,36321.82,85.59,3356.49,33.23,17659.2,29.99,0.172,0.01,0,0.01,0,58.69,-0.61917,58.43,-0.57805,68.32,-0.9542,57.41,-0.5275,84.04,8,79.55,49.4,69.97,67.96,72.77,0.28,71.8,399.04,71.32,58.3,75.43,0.11,65.76,34.99,57.66,89.76,50,1.86,100,0,63.49,15.92,76.4,2598.21,69.54,4184.43,69.54,7256.23,45.1,85,49.8,81,58.6,58,68.72,705.05,41.57,2.7
"Tonga","TON",2025,3.67,1.33,10.1,7.55,11.57,11.81,56.27,14.42,53.57,0.01,56.38,0.76,41.37,49.28,39.63,0.73,56.91,51.78,62.28,0.01,0.01,3.18,0.13,54.74,51.74,38.79,55.92,89.35,29.83,0.89,62.09,26.22,50.81,65.76,46.02,0.01,0.01,0.01,58.14,0.01,43.58,39.27,51.54,45.78,50.72,47.11,33.34,53.11,0.01,23.44,791.57,100,0.82016,26.26,791.57,100,0.82016,35.38,214.54,88.51,0.22229,42.5,449.61,89.72,0.46585,40.05,103.04,83.31,0.10677,45.85,98.19,100,0.10174,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,39.27,3571.02,100,3.7,42.39,289.54,62.47,0.3,0.01,0,0.01,0,14.72,5796.55,40.93,6.00593,0.01,0,0.01,0,0.01,0,0.01,0,36.49,76373.57,82.12,79.13218,51.16,72.89,52.33,12.21,43.1,10.88,34.91,16.29,58.96,7759.36,53.03,2816.82,93.27,4210,85.59,2705.84,24.87,98.81,35.77,95.3,0.01,100,79.5,0.1,52.56,81.78,73.35,609.8,16.97,3.33,40.51,132.8,43.59,55.29,59.22,569.91,65.76,73.09,61.99,61.66,50.81,11.43,46.02,0.27364,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,50,145.53,69.12,34675.08,50.93,10153.2,57.41,1758.06,37.33,21835.2,90.54,20.758,0.01,0,0.01,0,42.84,0.26149,44.33,0.1959,38.58,0.65601,39.97,0.54853,55.18,101.4,48.14,419.9,44.58,299.33,47.01,264.8,58.69,125.64,43.84,9.9,47.01,117.49,53.51,57.03,41.57,100.56,24.27,70.64,33.17,10.88,46.02,51.22,53.98,187.9,53.03,1948.62,52.33,1223.67,0.01,99,0.01,99,0.01,99,57.66,2011.08,56.16,4.6
"Trinidad and Tobago","TTO",2025,3.03,0.49,18.74,14.77,11.3,39.42,42.78,38.06,48.37,0.17,52.54,0.64,49.42,45.59,52.76,35.33,32.86,2.38,39.66,0.01,0.01,0.16,0.11,38.82,50.29,41.82,39.94,39.86,30.66,41.82,34.65,47.21,76.75,28.68,51.4,47.45,0.01,0.01,41.33,0.01,50.56,48.3,38.66,50.32,48.7,47.63,58.45,48.01,26,31.2,6535.63,64.02,0.47657,25.57,620.66,35.67,0.04526,0.01,0,0.01,0,35.95,200.44,49.27,0.01462,35.8,57.9,45.47,0.00422,34.37,9.54,39.27,7e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.18,3331.37,46.05,0.24292,0.01,0,0.01,0,0.01,0,0.01,0,13.48,4799.38,10.24,0.34996,0.01,0,0.01,0,0.01,0,0.01,0,31.41,45391.84,47.98,3.3099,50.23,73.49,50.35,12.7,37.42,11.74,46.73,14.1,38.87,35837.87,41.04,7138.83,32.07,0,49.54,69.06,24.21,98.88,38.83,93.92,26.98,98.7,64.82,1.38,38.87,295.43,30.88,1477.14,41.56,12.6,53.63,121,67.36,65.13,87.45,2648.62,28.68,42.62,38.01,25.71,56.65,16.91,51.4,0.31473,37.93,39512,59.36,2.89,0.01,0,0.01,0,0.01,0,0.01,0,65.42,703.49,53.51,24874.41,44.58,6386.86,48.84,1320.87,35.43,20000,48.21,1.464,0.01,0,0.01,0,52.1,-0.37415,49.07,-0.04364,44.58,0.40136,52.33,-0.28359,30.46,415.7,49.07,410.8,55.67,161,45.48,319.51,44.33,26.58,53.51,19.1,48.51,81.32,46.26,71.61,48.14,96.55,64.27,0.28,57.56,0.36,53.98,32.72,46.49,63.45,50.93,1828.16,46.73,658.38,22.07,96,28.41,94,28.03,91,42.34,6107.59,25.51,1.3
"Tunisia","TUN",2025,7.67,2.88,20.45,17.68,11.18,43.28,54.48,11.15,37,1.88,40.89,0.52,54.09,49.74,52.59,25.59,60.26,2.47,8.52,49.74,19.38,0.01,0.16,50.27,46.18,49.56,56.8,67.75,31.74,0.66,42.44,17.41,39.97,40.51,31.28,23.94,27.55,0.01,27.24,0.01,52.43,55.81,55.29,47.53,46.84,45.78,60.41,44.96,14.56,42.98,29375.49,51.62,0.25335,34.38,2448.02,30.07,0.02111,0.01,0,0.01,0,41.2,387.85,35.67,0.00334,34.03,25.94,28.56,0.00022,26.81,0.47,0.01,0,48.24,13320.36,51.6,0.11488,48.3,9173.79,53.39,0.07912,47.66,2955.11,49.49,0.02549,23.21,17125.3,16.81,0.1477,21.51,12597.42,16.43,0.10865,22.88,9928.19,16.81,0.08562,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.12,585399.77,33.33,5.04872,0.01,0,0.01,0,0.01,0,0.01,0,51.71,389677,48.87,3.36073,43.35,76.51,49.19,12.81,56.65,7.95,43.35,14.62,53.74,13555.81,60.03,1359.43,68.32,368,67.18,805.26,30.92,97.18,32.59,97.44,0.01,100,43.89,12.12,48.14,141.8,37.42,1344.21,16.42,3.2,18.45,148,40.25,52.76,39.7,243.35,40.51,50.6,49.54,36.8,54.46,13.8,31.28,0.10543,26.71,8525,21.46,0.07,30.7,2644,24.73,0.02,0.01,0,0.01,0,31.28,21.25,41.04,20101.66,48.84,7587.46,44.58,1110.34,28.84,8800,25.73,0.072,0.01,0,0.01,0,51.16,-0.3419,53.74,-0.30052,62.58,-0.63095,49.77,-0.13898,52.56,131.5,58.17,216.1,48.84,242,46.25,303.52,46.49,36.63,47.2,12.9,42.55,235.73,49.77,63.3,45.3,98.78,66.11,0.23,64.88,0.14,51.4,38.45,43.59,35.23,45.54,1365.23,45.78,567.39,17.47,97,18.69,97,9.46,97,56.65,2213.09,64.11,7.1
"Turkey","TUR",2025,14.62,8.9,24.01,16.04,54.07,15.95,36.12,4.48,41.71,4.15,37.89,57.96,58.16,46.9,33.9,2.4,49.84,64.29,40.44,32.53,35.74,0.01,3.21,45.76,42.46,24.77,36.63,44.17,25.71,0.52,48.02,0.63,52,34.91,39.97,81.95,87.12,0.01,68.43,49.09,53.97,62.67,49.48,47.17,44.19,40.1,28.66,44.24,0.13,76.44,630632.75,79.45,0.78611,76.25,255880.75,61.92,0.31897,57.66,3759.98,42.72,0.00469,53.29,1386.84,28.57,0.00173,51.81,456.07,32.98,0.00057,50.03,195.82,33.63,0.00024,37.65,1715.47,25.28,0.00214,39.68,1512.09,27.52,0.00188,39.16,639.7,29.1,8e-04,49.02,291983.52,25.87,0.36397,48.61,244107.79,25.54,0.30429,51.16,190054.5,25.87,0.23691,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,69.22,5669970.58,57.78,7.06783,62.93,388967.42,43.42,0.48486,0.01,0,0.01,0,58.48,729479.23,35.8,0.90932,42.08,77.16,42.84,13.97,53.63,8.81,11.44,19.68,37.72,41900.73,35.57,11243.48,45.54,34.5,42.84,1.33,31.84,97.03,20.76,99.25,0.01,100,26.65,80.85,43.1,229.71,53.51,1080.56,0.01,2.5,39.7,133,55.91,60.11,48.37,344.53,34.91,46.71,46.49,32.04,54.94,14.67,39.97,0.19175,100,3630047,67.16,4.25,90.27,4053002,84.08,4.75,0.01,0,0.01,0,22.13,6.41,47.9,22768.35,43.84,6053.73,44.33,1104.77,78.49,3241817.4,59.66,3.804,50.57,284.2,47.65,0.00035,55.42,-0.50249,52.56,-0.24791,68.72,-1.01108,57.16,-0.51197,47.2,223.6,51.86,348.3,44.09,306.42,50.47,87.5,41.57,17.33,46.97,12.8,48.75,72.94,50.7,62.33,26.09,111.41,47.2,2.9,74.13,0.03,6.73,127.58,43.84,39.1,45.3,1361.77,43.59,464.22,0.01,99,0.01,99,19.87,94,30.03,13483.69,82.72,60.9
"Turkmenistan","TKM",2025,1.27,0.17,9.43,9.31,3.14,28.73,47.07,4.78,49.21,0.13,48.48,0.01,68.2,45.38,54.94,7.79,55.41,41.33,0.01,0.01,59.13,0.01,0.16,0.01,59.37,46.03,46.18,38.91,0.38,0.72,58.89,32.35,52.53,51.16,44.33,21.76,0.01,0.01,0.01,0.01,74.06,62.81,50.22,42.16,44.15,46.68,64.67,52.73,1.15,44.04,31880.05,55.62,0.32326,41.31,7585.39,41.98,0.07691,33.45,109.82,35.1,0.00111,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.05,387114.04,69.61,3.92523,53.45,320761.76,67.59,3.25244,50.28,183015.72,64.96,1.85573,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.85,551636.85,37.87,5.59345,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.66,70.07,61.13,10.97,41.7,11.14,50.81,13.24,48.37,19665.28,44.09,5232.87,41.83,4.69,36.2,-112.3,0.01,100,14.42,99.82,0.01,100,52.23,6.19,55.42,52.14,62.58,881.27,20.36,4.1,51.4,123,55.18,59.71,50,369.15,51.16,56.11,57.41,49.44,39.84,6.67,44.33,0.25484,24.73,3365,19.15,0.05,0.01,0,0.01,0,0.01,0,0.01,0,40.51,58.13,58.43,26918.26,42.84,5954.26,54.46,1640.77,0.01,0,0.01,0,0.01,0,0.01,0,76.4,-1.42362,71.8,-1.2065,51.63,-0.11142,76.4,-1.48658,48.84,193,51.63,348.8,38.01,403,46.76,281.44,30.03,5.15,64.92,40,49.49,62.31,48.84,65.35,42.08,100.49,69.12,0.16,65.5,0.13,59.75,18.25,48.14,80.07,53.27,1955.28,57.16,2182.38,12.2,98,12.46,98,0.01,99,49.07,3632.36,62.58,6.3
"Tuvalu","TUV",2025,1.47,0.15,14.38,7.9,10.39,36.19,61.12,16.88,51.16,0.01,58.19,0.62,37.8,47.87,27.96,31.09,54.54,0.01,39.27,0.01,0.01,0.15,0.01,32.84,63.64,51.27,60.91,70.21,30.4,1,59.27,45.05,47.45,59.49,47.44,0.01,0.01,0.01,38.1,0.01,45.76,31.22,48.59,40.83,55.3,39.02,20.03,51.5,18.77,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,20.48,8.57,70.2,0.13283,27.82,3.91,73.78,0.06064,25.14,0.19,49.47,0.00289,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,25.56,3.02,39.44,0.04675,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16,1488.42,67.39,23.06554,63.8,67.1,63.49,10.74,44.58,10.64,58.96,12.1,58.43,8317.58,63.49,849.73,100,6091.86,49.3,64.36,19.49,99.26,47.42,83.55,0.01,100,100,0.01,56.41,45.24,62.28,882.87,35.83,9.08,56.65,118.41,44.82,55.71,50.23,369.62,59.49,63.6,59.49,53.33,49.42,10.27,47.44,0.28388,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,48.84,129.81,77.11,40394.61,51.16,10207.16,59.49,1911.04,20,1100,72.58,10.578,0.01,0,0.01,0,41.31,0.33559,50.7,-0.18081,30.03,0.93572,32.45,1.01082,54.46,111.8,43.35,541.15,40.25,371.92,41.42,721.83,56.65,102.51,53.98,19.9,43.1,231.71,40.25,81.59,34.24,104.6,10.16,914.83,13.53,151.09,58.43,21.87,56.65,410.8,44.09,1264.21,54.7,1596.85,28.87,94,28.41,94,8.06,98,58.96,1884.86,50.46,3.9
"Uganda","UGA",2025,2.81,0.23,34.32,47.49,13.84,61.51,58.81,69.47,69.12,12.02,71.16,0.63,61.09,68.89,70.82,57.26,57.4,46.66,0.01,0.01,31.51,0.01,2.54,0.01,53.31,62.65,69.1,51.84,71.82,63.01,68.88,74.7,58.23,77.87,72.82,68.96,41.97,0.6,39.13,0.01,62.04,60.15,62.76,79.19,65.77,74.77,67.08,67.21,48.79,55.76,91529.12,50.33,0.21696,52.27,21065.24,37.19,0.04993,47.51,1200.55,39.82,0.00285,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,41.86,142510.86,24.88,0.33781,41.51,119761.84,23.88,0.28388,40.82,85584.75,23.21,0.20287,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.73,2722011.41,46.68,6.45228,34.38,32135.85,26.96,0.07618,0.01,0,0.01,0,0.01,0,0.01,0,61.13,68.25,46.49,13.34,62.58,6.24,62.73,11.5,73.35,3035.85,65.09,647.73,53.74,135.42,50,77.02,70.65,59.26,73.01,21.01,52.77,51.5,75.24,0.3,75.09,0.91,63.18,865.25,71.3,36.9,78.27,98,61.99,62.65,54.7,440.17,77.87,85.49,79.55,81.5,17.28,3.99,72.82,0.42491,75.22,1628689,63.22,3.35,48.55,50213,36.29,0.1,36.59,635,0.01,0,77.87,3588.17,74.49,38539.5,72.3,37512.44,61.13,1976.66,44.68,85743.6,34.27,0.248,0.01,0,0.01,0,66.46,-1.04257,57.92,-0.54951,64.43,-0.69551,56.16,-0.47493,69.54,19.1,56.65,226.5,76.4,53.84,82.09,0.04,69.12,284.14,62.58,38.8,85.67,0.02,75.73,26.55,64.43,82.84,39.15,7.26,100,0,77.11,6.44,66.46,1564.53,63.18,3389.71,72.3,8170.9,35.67,91,39.09,89,83.3,21,69.12,684.09,47.67,3.5
"Ukraine","UKR",2025,4.34,0.48,39.24,27.95,43.75,49.4,53.96,13.64,38.01,12.25,49.74,34.7,62.42,38.65,50.24,41.99,57.13,1.8,0.01,0.01,48.55,0.01,2.19,29.82,43.79,45.87,53.94,78.23,35.51,0.59,40.78,40.46,37.51,37.12,39.43,55.05,0.5,66.83,24.1,49.96,57.43,67.85,38.91,36.56,40.58,48.55,51.98,41.64,42.35,32.47,8793.98,26.1,0.02012,23.15,340.08,17.27,0.00078,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.43,472474.25,41.51,1.08124,54.43,411028.33,43.27,0.94062,55.96,307278.71,44,0.7032,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,60.86,2386296.98,36.27,5.46095,26.26,10674.69,18.93,0.02443,0.01,0,0.01,0,39.68,98195.22,22.41,0.22472,50.46,73.42,38.01,14.78,42.08,11.12,50,13.33,50.46,16935.29,57.66,1648.18,84.04,2461.73,72.82,1370.73,40.57,93.59,31.08,97.75,0.01,100,35.32,40.94,44.09,213.87,37.72,1333.06,27.77,5.8,58.96,116,38.87,50.44,36.2,201.37,37.12,48.93,23.6,21.29,66.81,27.64,39.43,0.18555,62.39,584138,48.57,1.55,24.97,598,0.01,0,73.82,713911,60.51,1.89,66.46,742.64,57.66,26395.06,39.7,2593.16,40.25,914.31,31.04,11914.6,18.71,0.026,49.68,275,50.24,0.000612,60.03,-0.68615,54.94,-0.35732,71.8,-1.42982,64.11,-0.88832,37.12,353.1,40.78,607.9,25.51,630.76,52.41,50.66,40.51,16.54,40.65,8.1,54.11,17.04,35.24,93.25,60.03,87.12,50.23,1.85,85.17,0.01,32.82,75.91,37.12,13.81,57.41,2535.39,33.89,142.59,49.45,83,44.46,85,34.54,87,53.27,2783.74,61.27,5.8
"United Arab Emirates","ARE",2025,5.97,3.77,9.44,6.44,4.22,30.97,25.95,3.32,22.23,0.13,44.46,0.06,30.74,40.85,42.32,26.81,26.17,2.04,7.05,67.46,13.96,0.14,0.16,35.61,29.35,28.44,21.72,25,0.48,0.69,14.22,25.65,53.62,6.73,30.46,24.57,0.01,0.01,0.36,0.01,26.3,35.94,40.9,45.85,36.35,36.04,49.69,33.13,21.7,34.37,9867.57,40.41,0.1085,23.5,340.94,21.89,0.00375,0.01,0,0.01,0,32.94,144.93,27.85,0.00159,23.53,0.82,22.24,1e-05,25.55,0.22,0.01,0,60.21,63076.2,74.99,0.69359,59.81,48710.65,80.23,0.53563,58.84,26248.28,73.9,0.28863,15.26,2315.26,13.23,0.02546,14.87,1733.38,13.23,0.01906,14.06,856.7,13.23,0.00942,26.84,22.43,29.98,0.00025,0.01,0,0.01,0,0.01,0,0.01,0,41.57,548272.85,41.67,6.02887,0.01,0,0.01,0,0.01,0,0.01,0,36.84,77013.36,34.43,0.84685,24.91,82.91,34.58,15.74,28.68,12.77,28.2,17.21,22.13,76678.75,21.32,23232.48,32.07,0,19.49,-3281,0.01,100,22.84,99.09,0.01,100,47.81,10.06,30.03,376.77,6.73,2022.18,13.98,2.7,47.08,127,54.46,59.44,52.8,398.17,6.73,22,19.49,19.93,6.73,2.07,30.46,0.10125,27.04,8617,22.32,0.08,0.01,0,0.01,0,0.01,0,0.01,0,33.19,31.04,65.76,31692.01,41.31,4985.35,43.35,1077.42,13.15,69.2,0.01,0,0.01,0,0.01,0,32.45,1.07366,21.32,1.60428,37.72,0.67753,34.24,0.8819,41.57,299.2,40.25,618.7,53.03,198,39.65,939.27,36.82,9.34,35.89,5,37.44,534.07,34.24,94.98,36.51,103.59,50.93,1.78,59.84,0.27,40.25,61.35,33.19,9.79,34.58,618.65,31.68,131.78,22.07,96,23.31,96,19.87,94,18.45,20012.5,37.12,2.3
