"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Monaco","MCO",2023,0.24,0.02,2.79,2.79,1,7.75,3.37,0.46,45.73,0.12,19.95,0.01,22.58,4.47,6.01,1.91,40.58,1.84,0.01,0.01,0.01,0.01,0.01,0.01,0.01,23.76,19.56,27.72,0.01,0.01,19.7,23.25,38.51,82.72,30.03,16.21,0.01,0.01,0.01,0.01,23.76,21.46,0.35,12.41,20.56,1.05,34.45,22.7,0.16,14.68,54.72,49.05,0.20963,16.04,10.55,33.83,0.0404,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,85.95,0.01,18.38,25.51,12.93,22.13,18.55,17.28,74186.85,22.13,18522.91,48.14,66.85,15.96,-3831.37,0.01,100,0.01,100,0.01,100,0.01,100,6.73,576.73,57.66,988.25,17.74,3.53,30.46,137.55,34.24,48.42,43.31,121.16,82.72,95.22,34.58,25,100,70.22,30.03,0.133,12.2,17,21.55,0.05,0.01,0,0.01,0,0.01,0,0.01,0,41.31,68.62,10.16,9091.01,37.12,573.02,10.16,237.25,0.01,0,0.01,0,0.01,0,0.01,0,22.13,1.74585,25.51,1.44783,17.28,1.2101,26.65,1.50573,0.01,722.84,12.55,2009.52,22.89,674.49,6.73,10759.89,16.38,4.6,25.81,2.9,0.01,19703.34,17.28,120.09,6.73,127.79,36.08,10.42,32.45,12.75,34.91,70.47,32.07,8.05,35.89,653.61,10.16,50.68,0.01,99,0.01,99,43.42,80,24.91,13791.43,66.11,14.13
"Mongolia","MNG",2023,2.11,0.21,21.15,18.2,11.63,44.67,51.7,36.39,50.45,0.48,43.8,0.68,50.41,45.94,44.27,34.85,57.79,27.11,0.01,0.01,28.43,0.01,2.13,0.01,50.81,45.38,51.84,59.77,49.69,32.06,39.52,27.85,50.39,55.67,45.78,0.36,31.13,0.01,46.88,0.01,56.78,44.76,44.21,46.77,46.9,53.18,36.86,54.62,22.23,27.7,2771.72,37.15,0.08765,22.45,311.77,26.41,0.00986,25.47,0.41,25.56,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.13,37466.99,44.36,1.18488,23.55,15054.06,31.65,0.47608,21.16,8187.5,26.84,0.25893,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.29,234918.84,68.86,7.42923,18.93,1241.71,22.11,0.03927,0.01,0,0.01,0,0.01,0,0.01,0,51.63,70.98,50,11.27,49.54,9.42,41.57,14.98,53.51,10947.38,50.23,2601.25,61.42,235.06,58.17,274.44,47.17,85.5,52.34,67.74,26.52,98.1,38.76,51.8,49.3,113.43,31.68,1400.12,18.1,3.6,42.84,128,46.02,55.44,55.17,178.75,55.67,58.36,58.17,51.36,42.08,7,45.78,0.28664,13.21,32,0.01,0,19.7,75,49.19,0.19,0.01,0,0.01,0,24.27,8.62,61.13,28401.38,44.58,5974.56,55.67,1166.51,44.07,74563.4,49.86,2.124,0.01,0,0.01,0,56.41,-0.52865,57.16,-0.46718,39.7,0.6543,50.46,-0.22534,39.84,297.3,49.07,399.57,29.59,555.46,73.91,0.63,44,45,50,14.7,68.32,0.19,57.92,45.8,38.01,102.83,23.88,77.77,55.18,1.34,38.01,63.96,52.8,180.93,57.92,2342.13,53.27,1668.89,26.56,95,18.19,97,22.75,94,48.6,3439.99,68.72,15.2
"Montenegro","MNE",2023,3.13,0.83,11.8,8.37,4.39,44.66,48.95,3.75,43.8,0.15,34.16,0.06,44.45,31.78,43.45,39.92,51.35,2.37,0.12,1.82,13.2,0.01,0.17,23.11,41.2,38.03,43.39,84.45,26.66,0.61,21.31,0.57,51.48,44.33,36.82,33.86,0.01,0.01,0.38,0.01,43.84,45.06,41.95,37.18,20.57,36.32,51.98,34.33,46.41,28.02,2943.65,64.56,0.48402,24.19,413.74,40.33,0.06803,0.01,0,0.01,0,17.25,1.72,20.37,0.00028,0.01,0,0.01,0,0.01,0,0.01,0,22.74,27.16,29.75,0.00447,20.88,6.68,25.84,0.0011,0.01,0,0.01,0,11.95,382.2,15.26,0.06284,11.95,322.34,14.46,0.053,11.95,208.94,14.06,0.03436,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.44,46828.82,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,18.57,3457.73,28.76,0.56855,39.15,76.34,43.35,12.47,35.24,12.18,41.04,15.08,41.57,23924.46,45.3,4091.27,71.32,527.36,100,2752.36,24.21,98.86,29.36,97.77,0.01,100,36.92,62.4,36.2,304.07,12.55,1808.87,0.01,2.5,32.64,136,37.57,50.54,70.53,268.85,44.33,52.53,39.84,27.73,65.09,24.8,36.82,0.17491,31.03,12427,36.95,0.31,0.01,0,0.01,0,0.01,0,0.01,0,28.2,16.89,38.3,19168.6,32.45,397.55,38.87,559.04,0.01,0,14.46,0.006,0.01,0,0.01,0,43.59,0.20661,44.09,0.25051,45.06,0.34523,45.06,0.20735,41.83,276.8,42.08,567.6,40.78,360.17,33.89,2149.91,23.66,6,17.88,2.3,33.19,901.82,27.7,103.11,52.1,95.24,77.41,0.1,42.59,4.85,42.59,55.53,20.89,4.49,54.46,1984.53,35.57,189.6,48.08,83,46.96,83,44.26,79,41.83,5184.17,63.03,13
"Morocco","MAR",2023,9.96,7.63,12.99,14.98,12.02,12.17,52.22,11.64,50.48,0.55,44.77,0.6,52.87,54.7,52.22,0.73,47.31,40.13,36.63,29.67,36.63,0.01,2.13,44.07,45.57,54.48,53.48,55.99,43.29,0.41,41.36,25.03,59.22,43.84,49.54,26.72,0.63,0.01,35.73,0.01,51.81,53.96,57.04,56.88,50.45,51.61,52.84,52.77,0.01,50.22,58658.97,43.66,0.16484,43.86,10240.55,31.31,0.02878,40.09,377.3,34.6,0.00106,51.49,1140.9,34.89,0.00321,39.07,96.49,30.01,0.00027,38.34,29.96,29.91,8e-05,34.36,933.68,26.75,0.00262,32.12,364.18,25.28,0.00102,34.22,152.34,26.69,0.00043,43.27,176415.51,30.06,0.49576,44,159842.73,30.7,0.44919,44.36,121115.29,31.01,0.34036,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.29,2454087.76,54.98,6.89646,17.86,863.58,15.3,0.00243,0.01,0,0.01,0,52.72,399263.73,36.84,1.12201,43.35,74.04,47.9,11.65,63.18,5.92,46.97,14.15,56.41,8865.62,50.7,2590.15,47.67,60.72,65.76,662.43,44.53,90.4,42.09,87.25,0.01,100,17.01,98.1,54.7,57.3,31.28,1402.83,26.17,5.6,23.94,142,56.04,59.6,62.59,224.68,43.84,52.16,51.63,40.86,51.86,11.3,49.54,0.31842,33.14,18674,21.55,0.05,40.27,9487,0.01,0,0.01,0,0.01,0,35.57,35.32,45.54,22634.34,52.8,12233.19,46.97,844.6,31.28,14322.8,40.82,0.966,0.01,0,0.01,0,54.7,-0.43399,49.07,-0.06678,56.65,-0.39608,51.4,-0.25322,54.46,102.01,59.75,174.5,64.11,108.3,50.46,48.31,48.21,70,52.8,18,48.84,36.39,60.85,42.04,46.26,99.28,59.63,0.89,51.16,2.06,48.37,40.62,55.42,299.78,49.54,1484.96,53.51,1681.71,0.01,99,0.01,99,0.01,99,53.03,2427.84,42.21,6.6
"Mozambique","MOZ",2023,34.61,18.1,66.17,65.78,64.15,68.65,71.06,64,83.18,45.36,71.75,56.46,65.79,71.08,72.91,65.48,67.76,30.49,33.86,35.27,44.35,2.87,3.01,45.56,82.48,73.72,80.17,52.32,61.83,62.7,73.81,58.65,83.86,76.4,89.84,31.04,51.77,58.07,61.13,52.15,62.73,69,77.75,68.41,67.52,69.35,76.65,71.49,59.98,40.91,20404.58,34.27,0.06612,35.11,2703.14,24.68,0.00876,25.89,2.93,25.56,1e-05,43.39,538.34,28.93,0.00174,41.57,132.09,31.69,0.00043,33.42,8.17,27.27,3e-05,39.38,2329,32.06,0.00755,38.78,1351.39,32.12,0.00438,37.76,490.51,32.43,0.00159,49.86,300516.76,39.79,0.97377,49.44,252008.17,39.12,0.81658,49.44,175793.46,40.13,0.56962,54.49,101158.21,48.03,0.32778,52.13,2500.13,41.04,0.0081,0.01,0,0.01,0,58.05,2149695.62,56.02,6.96567,50.07,170155.25,45.65,0.55135,0.01,0,0.01,0,53.77,455055.42,38.6,1.47452,75.73,59.32,89.84,8.18,79.55,3.2,68.32,10.22,85.59,1319.65,75.09,200.75,59.49,192.55,46.02,19.89,61.97,63.37,61.7,37.2,65.05,30.6,60.44,5.1,69.97,2.04,77.87,426.67,54.45,19.68,63.18,113.24,84.04,72.48,83.68,497.15,76.4,86.13,77.11,81.31,24.91,4.82,89.84,0.46679,35.82,29187,26.89,0.09,57.59,112626,46.53,0.14,61.37,282822,54.94,0.58,80.51,4007.56,54.46,25902.94,80.51,49131.34,75.09,2096.49,62.3,1606731,59.98,5.026,49.05,264.4,55.45,0.00086,62.28,-0.81156,63.18,-0.76534,70.86,-1.22819,67.18,-1.03502,80.51,8.1,75.09,56.8,73.35,69.48,63.8,1.76,62.15,289,73.35,69.6,61.85,0.89,89.84,18.1,60.03,88.12,69.71,0.21,82.12,0.16,78.68,6.46,68.32,2282.92,74.49,4449.47,71.8,9474.02,68.71,61,62.14,67,50.54,70,80.51,300.57,57.03,9.8
"Myanmar","MMR",2023,36.16,22.43,58.28,52.14,58.83,64.54,59.77,40.81,42.92,57.26,64.26,43.09,74.62,63.33,59.02,70.71,64.41,57.08,54.09,61.51,71.05,2.82,2.9,25.9,62.59,62.3,61.59,53.15,49.83,42.96,50.22,25.79,47.27,34.58,48.37,58.35,48.27,66.66,36.35,51.09,70.74,78.71,61.31,66.7,62.12,66.95,52.03,62.2,80.39,69.83,343802.94,75.36,0.71117,67.06,91410.17,52.13,0.18909,48.22,1336.34,38.99,0.00276,60.53,3250.06,42.8,0.00672,62.74,2388.53,46.68,0.00494,62.63,1730.67,52.7,0.00358,64.3,83894.79,59.1,0.17354,63.95,65168.89,61.77,0.1348,59.82,29116.58,60.3,0.06023,69.61,2207023.33,71.92,4.56531,68.57,1918842.2,73.23,3.9692,68.57,1403659.37,74.66,2.90352,58.56,137933.8,47.36,0.28532,48.49,1118.34,37.28,0.00231,0.01,0,0.01,0,63.58,3548900.97,64.8,7.34104,41.31,86115.99,34.74,0.17813,0.01,0,0.01,0,35.46,66133.51,18.92,0.1368,61.85,65.67,63.33,9.67,61.13,6.38,63.49,10.91,63.49,4312.53,59.75,1161.76,52.33,101.47,53.98,162.48,49.6,83.72,50.06,73.64,40.14,70.4,45.98,31.25,60.3,16.6,41.83,1262.69,14.16,3.1,46.97,125,43.59,54.45,51.25,159,34.58,46.01,48.14,36.33,49.19,9.68,48.37,0.31181,64.61,601500,52.69,1.12,42.62,13144,54.67,0.29,77.26,1006395,57.51,0.83,60.3,401.27,74.49,36182.05,64.11,28134.08,59.22,1352.41,43.05,66544.8,30.7,0.202,52.65,290,49.57,0.000552,67.18,-1.02756,74.49,-1.41024,79.55,-2.06576,77.87,-1.45617,59.49,66.19,63.18,127.2,63.18,110.45,70.41,0.72,61.07,250,63.18,41.8,74.79,0.06,62.58,38.59,64.11,84.39,37.44,8.74,67,0.47,56.16,23.1,58.43,556.41,69.54,3881.63,59.22,3326.03,91.75,37,83.3,43,67.97,42,60.03,1327.82,69.12,16.2
"Namibia","NAM",2023,5.68,1.32,24.43,23.57,12.03,51.41,59.05,51.81,68.91,0.53,65.17,0.72,43.02,56.18,57.91,48.56,48.33,0.12,27.81,0.01,29.58,0.01,34.99,20.49,75.03,59.29,58.93,46.38,55.76,43.46,52.44,56.7,89.58,60.85,60.03,31.28,0.48,0.01,52.16,0.01,44.12,41.95,58.2,50.34,60.52,54.86,61.12,60.89,38.73,14.28,23.61,16.79,0.00097,0.01,0,0.01,0,0.01,0,0.01,0,26.12,48.03,30.75,0.00197,29.02,6.83,30.42,0.00028,25.97,0.3,25.14,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.88,20406.22,37.13,0.83888,23.88,15208.36,36.48,0.6252,23.55,10903,36.8,0.44821,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.23,132153.59,35.86,5.43271,26.61,10685.84,42.14,0.43929,38.15,146.26,42.39,0.00601,19.63,4452.62,21.38,0.18304,76.75,59.27,73.35,9.07,58.56,7.19,60.03,11.93,54.7,9845.99,63.49,716.5,54.94,148.55,39.15,-35.13,49.21,84.27,63.18,35.26,45.59,56.26,41.43,46.8,57.41,30.53,47.9,1152.23,51.13,18,62.88,114,89.84,73.66,89.32,713.33,60.85,67.32,61.99,60.58,40.91,6.74,60.03,0.37627,27.3,6892,35.84,0.26,0.01,0,22.89,0.01,0.01,0,0.01,0,85.59,8234.95,55.18,26323.15,66.81,32762.26,57.16,1284.28,45.83,111480.2,59.36,4.656,0.01,0,0.01,0,42.08,0.25866,46.26,0.05935,41.83,0.54782,42.08,0.36228,60.85,55.36,55.67,243.08,51.4,212.4,49.3,68.25,59.37,195,61.7,39,50,24.87,61.7,40.65,53.51,93.96,63.78,0.53,59.62,0.81,60.03,17.49,62.88,1345.94,57.66,2259.31,62.28,4831.96,31.89,93,33.37,92,54.6,63,58.43,1431.4,39.97,6.1
"Nauru","NRU",2023,1,0.11,9.16,9.01,2.89,29.47,52.74,1.95,65.22,0.16,55.35,0.01,52.67,45.69,34.4,24.77,30.04,0.01,54.65,0.01,0.01,0.01,0.01,34.15,63.83,55.16,44.55,49.33,0.7,0.01,58.82,34.82,68.42,62.28,65.09,42.76,0.01,0.01,0.01,0.01,52.6,52.75,42.84,41.44,53.73,40.41,29.28,49.84,12.31,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,30.75,105.23,100,1.24825,33.17,23.02,100,0.27306,31.59,5.13,82.65,0.06091,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,16.75,2172.59,69.62,25.77214,65.42,63.62,62.28,9.87,49.77,9.34,61.13,11.69,43.35,21824.11,45.78,3748.95,93.27,3326.19,26.09,-619.12,0.01,100,48.51,78.48,0.01,100,0.01,100,54.22,61.93,63.8,812.02,28.98,6.22,41.83,129.28,61.42,61.73,76.21,326.85,62.28,69.85,63.8,65.97,15.96,3.88,65.09,0.39723,21.17,1200,86.36,9.31,0.01,0,0.01,0,0.01,0,0.01,0,43.84,78.03,71.32,33682.81,50.23,10060.95,59.75,1392.47,0.01,0,0.01,0,0.01,0,0.01,0,48.84,-0.17783,56.65,-0.4505,45.3,0.32596,61.42,-0.7771,52.56,131.04,34.91,722.83,46.26,293.15,37.12,790.85,49.63,79.57,58.17,27.6,25.51,1864.63,69.12,31.61,37.42,102.95,25.32,61.67,18.45,50.89,53.74,27.03,55.18,274.98,37.72,725.21,59.49,3334.01,12.25,98,11.96,98,12.72,97,50.46,2980.26,17.88,2.6
"Nepal","NPL",2023,2.57,0.25,26.35,27.73,13.01,50.73,61.05,40.81,51.89,2.44,52.01,0.65,57.92,58.53,56.03,46.44,50.17,2.33,0.01,0.01,49.34,0.01,47.23,0.01,60.07,60.6,60.52,63.04,47.28,38.3,46.48,32.95,44.86,50,62.28,29.25,49.37,0.01,42.31,0.01,61.2,54.81,53.59,64.13,58.35,50.87,61.71,61.4,35.13,54.76,82643.3,47.38,0.20205,29.74,1382.19,20.84,0.00338,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,54.93,534716.44,47.8,1.30729,54.93,418290.78,45.85,1.02265,53.93,247636.11,40.47,0.60543,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,55.51,1811709.63,27.67,4.42933,51.15,185336.71,42.99,0.45312,61.87,27686.75,53.13,0.06769,0.01,0,0.01,0,57.66,68.45,62.58,9.79,67.74,5.12,54.22,12.89,63.8,4232.68,57.41,1375.59,58.17,181.83,68.32,949.16,45.22,90.07,49.44,76.61,33.14,89.9,44.27,34.8,56.41,43.27,38.3,1302.04,25.34,5.5,42.84,128,40.78,52.88,49.34,148.11,50,54.9,54.22,45.53,48.37,9.37,62.28,0.38552,34.33,20773,24.93,0.07,56.3,93086,43.3,0.11,0.01,0,0.01,0,46.49,111.39,39.7,19801.52,65.76,31232.83,60.3,1402.83,41.38,51506.4,43.27,1.366,0.01,0,0.01,0,56.65,-0.53074,66.11,-0.87153,53.74,-0.24301,55.91,-0.46663,56.65,86.7,50.7,348.9,65.09,106.55,63.18,1.93,59.04,186,57.66,27.2,60.85,1.14,54.7,53.8,39.56,102.26,61.23,0.78,58.96,0.82,65.09,13.46,58.69,572.09,65.42,3426.59,60.3,3515.24,37.12,91,35.84,91,32.59,87,61.13,1256.69,41.18,6.3
"Netherlands","NLD",2023,4.32,2.2,8.47,5.6,3.28,33.07,26.25,0.57,24.76,0.71,20.98,0.06,21.26,27.55,32.42,28.34,39.35,2.28,0.01,92.59,64.87,0.01,2.43,74.7,29.31,25.13,22.89,28.16,0.55,0.01,30.22,0.64,18.94,50.23,15.96,49.26,0.74,0.01,0.33,0.01,17.28,26.15,29.1,28.55,25.18,29.41,35.74,29.31,27.4,40.57,20070.43,40.81,0.11598,31.5,1814.01,26.76,0.01048,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,84.16,1479216.42,100,8.54764,84,1375130.92,100,7.94619,89.15,1144618.18,100,6.61417,60.62,817293.93,73.23,4.72273,59.36,639556.82,71.92,3.69568,58.17,353496.6,67.59,2.04268,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,52.21,1315053.38,77.53,7.59903,23.5,6565.49,21.41,0.03794,0.01,0,0.01,0,77.26,7233739.53,72.22,41.80012,28.2,81.69,30.46,15.59,30.88,12.58,20.45,18.69,22.89,61996.71,22.89,18157.44,31.08,0,25.51,-838.74,0.01,100,29.98,97.69,0.01,100,0.01,100,21.32,434.32,42.84,1248.39,0.01,2.5,40.78,130,15.96,41.06,22.47,78.97,50.23,54.93,33.19,24.02,72.82,30.91,15.96,0.03717,52.57,224047,46.15,0.69,0.01,0,54.67,0.29,0.01,0,0.01,0,47.9,121.82,14.41,9905.15,19.49,113.06,14.41,245.99,10.66,0.8,0.01,0,0.01,0,0.01,0,17.28,2.03564,17.28,1.76668,32.07,0.91517,21.32,1.73935,32.45,383.6,26.09,1133,36.82,409.11,22.13,6258.43,19.42,5,32.64,4.1,24.27,2025.72,42.08,78.34,24.91,111.29,54.35,1.35,33.72,10.71,24.91,86.19,26.09,5.62,30.46,467.16,31.68,139.73,26.56,95,26.08,95,29.69,90,25.51,13671.76,60.71,11.6
"New Zealand","NZL",2023,14.04,17.99,10.96,6.62,6.09,32.7,22.76,0.22,38.89,2.04,31.92,0.45,15.09,33.28,33.85,27.55,37.5,48.01,64.35,23.4,22.03,0.16,45.96,52.08,17.89,12.95,33.43,34.63,0.01,0.01,39.58,0.64,32.88,46.02,38.87,22.74,37.16,0.01,20.18,0.01,16.93,13.45,29.84,38.52,32.08,32.82,34.92,19.24,39.45,40.23,20059.79,62.95,0.46016,41.73,7619.34,51.01,0.17478,42.38,742.16,53.58,0.01702,65.38,5082.27,67.41,0.11659,58.46,1436.73,64.97,0.03296,60.15,958.29,70.49,0.02198,25.65,84.19,24.55,0.00193,23.08,35.84,23.44,0.00082,23.1,1.45,20.87,3e-05,20.46,11345.58,21.85,0.26026,21.16,10698.71,22.88,0.24542,21.51,9579.39,24.55,0.21975,42.12,9487.75,45.41,0.21765,0.01,0,0.01,0,0.01,0,0.01,0,36.33,315878.85,61.76,7.24615,29.04,16088.96,41.31,0.36908,52.34,8439.01,66.86,0.19359,48.42,319011.01,56.01,7.318,25.51,82.45,12.55,17.37,24.91,12.94,6.73,20.28,30.88,46162.56,36.2,8676.3,31.08,0,38.58,-43.91,0.01,100,0.01,100,0.01,100,0.01,100,32.07,351.6,48.84,1141.22,0.01,2.5,40.78,130,29.14,45.88,37.09,104.76,46.02,53.42,42.84,28.98,64.76,24.44,38.87,0.19763,24,2386,21.55,0.05,34.43,2755,40.11,0.09,0.01,0,0.01,0,39.97,51.31,31.68,15171.77,27.7,221.42,29.59,334.53,20.81,1117.6,19.57,0.03,0.01,0,0.01,0,10.16,2.2017,28.2,1.35075,12.55,1.43862,14.41,1.81832,34.91,351.6,25.51,1143,47.44,271.48,31.28,2870.62,29.48,9,34.91,4.7,32.07,1028.24,46.73,68.73,23.6,112.01,59.24,0.93,33.72,10.71,21.32,88.58,30.03,6.86,6.73,108.69,35.24,183.72,39.12,90,37.85,90,41.47,82,30.88,11220.19,45.54,7.2
"Nicaragua","NIC",2023,21.76,18.71,25.31,21.37,14.04,54.02,56.08,49.28,65.11,0.47,52.67,0.73,67.56,56.16,60.23,45.09,58.04,48.18,43.61,5.42,26.35,2.61,51.4,19.93,42.75,57.67,59.36,67.58,50.57,35.78,58.32,55.87,83.26,49.07,67.55,15.02,0.67,0.01,53.34,0.01,68.77,66.37,58.08,61.09,49.93,53.89,67.31,49.44,41.12,47.01,43525.64,70.48,0.63332,44.74,11530.69,49.93,0.16778,38.99,331.38,43.33,0.00482,42.06,410.55,41.9,0.00597,43.7,187.06,44.3,0.00272,44.58,85.4,45.24,0.00124,19.11,4.56,18.34,7e-05,19.05,2.04,17.94,3e-05,21.22,0.06,0.01,0,25.54,25947.55,26.19,0.37755,26.19,22625.99,26.52,0.32922,26.19,17822.21,27.49,0.25932,44.59,17479.36,46.7,0.25433,40.39,212.95,37.88,0.0031,0.01,0,0.01,0,39.38,490543.18,59.21,7.13762,52.84,225490.38,72.54,3.28098,44.05,1471.78,46.84,0.02142,21.38,8215.69,18.57,0.11954,43.96,73.84,41.57,12.78,59.49,7.14,55.91,12.64,60.03,5797.41,58.69,1254.85,66.46,333.06,68.72,950.31,50.77,81.71,50.38,73.02,34.01,88.91,37.65,56.2,56.16,43.78,60.57,909.98,52.36,18.6,59.62,116,69.33,66.04,100,5331,49.07,54.4,54.7,46.44,45.54,7.96,67.55,0.41094,19.66,1045,11.48,0.01,44.27,16000,0.01,0,0.01,0,0.01,0,51.4,165.74,62.58,28813.94,58.69,19140.77,40.78,594.56,50.36,249622.4,56.49,3.87,0.01,0,0.01,0,72.3,-1.23629,65.42,-0.8523,58.17,-0.46714,75.73,-1.35599,55.18,96.62,61.13,159.33,67.93,93.8,54.94,14.65,52.56,98,47.44,13.3,55.67,4.21,61.42,40.94,45.78,99.36,72.33,0.15,75.41,0.22,55.91,24.11,54.94,268.62,43.59,1060.62,50.46,1199.81,42.27,87,41.16,88,39.95,83,57.92,1477.5,58.17,10.4
