"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Somalia","SOM",2024,24.64,8.55,71.02,68.39,81.85,63.98,77,69.73,68.8,58.73,68.98,74.4,94.78,77.75,52.92,84.89,58.31,29.92,6.3,31.12,45.13,0.01,46.55,27.11,82.26,86.21,80.67,61.46,66.52,57.87,70.85,86.66,44.45,89.84,81.55,33.57,86.52,69.75,74.51,74.3,94.78,94.78,83.23,64.29,87.84,39.01,71.8,86.83,82.99,30.25,4569.04,30.48,0.04142,28.69,1237.11,27.45,0.01121,31.13,64.19,31.74,0.00058,24.36,25.93,19.47,0.00024,24.68,1.13,22.24,1e-05,23.91,0.05,0.01,0,32.78,600.62,30.9,0.00544,32.51,393.4,30.56,0.00357,31.7,86.91,28.49,0.00079,44.36,199737.7,54.93,1.81071,42.56,142488.4,51.6,1.29172,36.8,70897.34,42.91,0.64272,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,43.22,670101.43,42.77,6.07477,42.57,91807.8,50.07,0.83228,50.46,6544.41,51.17,0.05933,30.08,34454.54,24.44,0.31235,84.04,55.28,80.51,8.71,89.84,1.9,82.72,7.65,78.68,1703.57,82.72,-86.39,67.55,318.19,55.91,227.11,70.65,58.26,62.63,40.58,51.93,49.32,64.48,4.8,65.09,6.76,77.11,502.57,87.44,48.7,85.88,85,45.06,55.77,43.84,293.73,89.84,98.94,87.45,93.83,30.46,5.11,81.55,0.45662,37.63,39387,29.94,0.23,74.85,1151659,100,6.54,63.43,175466.52,76.7,3.53,52.1,177.66,53.27,24843.96,93.27,59812.06,87.45,3509.9,69.52,2834287.8,79.86,14.126,74.39,1988,74.22,0.012924,100,-1.79245,89.84,-2.02637,89.84,-2.48343,100,-2.28686,77.11,11.71,89.84,24.81,72.3,58.97,57.16,5.39,82.72,620.68,93.27,111.8,58.43,1.97,10.16,149.95,100,10.17,64.11,0.31,77.5,0.02,74.49,7.74,87.45,6094.74,85.59,6289.14,87.45,20180.23,84.14,42,81.99,47,82.85,8,74.49,443.18,45.65,5.7
"South Africa","ZAF",2024,9.6,3.13,29.46,38.19,12.97,51.6,49.41,38.4,59.36,9.86,73.2,0.78,52.31,53.48,54.58,49.71,50.65,11.32,37.71,0.03,23.58,0.15,3,21.44,63.39,42.06,51.73,43.21,44.57,30.86,35.88,44.05,80.29,44.58,58.43,38.64,45.91,0.54,60.44,0.01,50,54.73,51.33,50.22,59.35,48.28,61.7,58.37,42.33,64.43,183295.64,54.71,0.30594,58.03,42751.34,41.15,0.07136,25.05,0.3,0.01,0,47.69,851.92,27.13,0.00142,49.73,359.5,33.42,6e-04,43.36,53.42,30.82,9e-05,17.28,0.04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,32.29,70432.93,16.05,0.11756,32.93,65523.26,16.81,0.10936,34.86,52562.84,17.19,0.08773,29.91,632.96,31.48,0.00106,0.01,0,0.01,0,0.01,0,0.01,0,64.58,3776872.68,44.57,6.30396,56.62,303341.48,44.74,0.50631,0.01,0,0.01,0,27.44,26842.41,16.75,0.0448,67.55,62.34,59.49,10.05,38.44,11.61,46.02,14.26,50,15588.06,53.51,2367.33,45.78,40.41,40.78,-5.46,38.97,94.49,50.97,77.63,34.62,89.3,27.5,89.4,58.17,32.53,22.13,1673.96,34.43,7.9,56.36,117,93.27,74.65,69.12,1308.2,44.58,52.54,52.8,43.55,47.44,8.99,58.43,0.36988,48.85,144480,30.57,0.25,53.33,61700,39.53,0.1,28.7,124.35,0.01,0,89.84,16048.52,100,48386.8,58.17,17584.37,54.94,1642.94,66.83,2592030.6,54.66,4.368,0.01,0,0.01,0,50.46,-0.31977,49.54,-0.12532,64.11,-0.72212,46.73,0.01974,58.17,80.85,45.3,512.47,51.63,216.59,48.84,76.72,58.96,126.83,59.75,32.8,48.6,44,65.09,36.14,35.57,103.3,50.7,1.84,85.08,0.01,54.46,25.24,64.76,1360.48,50.46,1806.03,60.85,3443.49,45.21,85,45.99,85,36.47,87,55.18,2262.36,46.5,5.8
"South Sudan","SSD",2024,4.25,0.25,72.39,71.48,69.34,76.55,70.37,77.33,68.42,71.24,70.35,67.3,67.66,73.22,78.3,74.97,76.41,44.03,0.01,0.01,52.8,0.01,2.67,0.01,80.17,81.41,74.96,50.11,84.75,77.6,90.6,60.03,57.55,79.55,69.97,63.14,78.52,72.93,74.83,60.53,66.13,69.22,70.86,61.13,90.62,76.41,80.23,93.27,60.26,43.69,31138.03,45.72,0.18567,42.99,8605.89,38.34,0.05131,46.14,1195.19,47.99,0.00713,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,53.93,449325.31,60.62,2.67917,51.6,309814.21,57.6,1.84732,46.24,137431.2,48.2,0.81946,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,47.14,909560.53,35.45,5.4234,45.19,116030.23,48.03,0.69185,0.01,0,0.01,0,0.01,0,0.01,0,85.59,54.98,75.09,8.98,66.28,5.73,100,5.63,82.72,1508.96,67.93,581.1,60.03,209.23,41.83,0.87,86.53,41.19,83,16.06,100,7.75,60.21,7.74,91.37,0.02,89.84,300.2,53.33,21.4,67.57,106,59.49,61.61,55.67,454.64,79.55,87.81,79.55,82.38,31.68,5.43,69.97,0.41904,59.24,467567,67.29,4.34,68.98,596154,89.38,5.46,72.63,225287.35,73.24,3.09,69.97,1236.08,56.16,25616.77,85.59,50669.46,72.82,2821.87,65.25,2307096.4,85.81,21.512,54.67,382.6,67.01,0.003568,62.88,-0.87677,69.54,-1.12057,71.32,-1.29418,67.18,-1.05926,71.32,18.86,70.41,67.65,65.09,95.04,57.41,5.18,100,1222.53,82.12,98.7,60.03,1.45,82.72,23.33,89.84,54.61,66.64,0.23,77.5,0.02,100,1.58,93.27,9086.12,93.27,7452.01,93.27,22975.65,59.95,73,59.45,69,61.39,53,85.59,208.05,68.22,16.3
"Spain","ESP",2024,9.74,7.77,12.21,7.02,7.98,32.46,31,1.28,32.52,2.75,4.8,0.44,37.65,30.65,36.87,28.14,32.97,31.46,38.79,36.92,43.37,0.01,2.41,36.17,19.49,33.41,34.56,41.03,11.83,0.01,37.82,0.6,28.63,42.59,28.2,51.28,40.67,0.01,19.24,0.01,34.84,40.68,33.46,35.42,24.29,30.77,44.18,26.12,30.31,44.4,33995.9,33.43,0.06494,34.01,2376.15,22.59,0.00454,30.22,34.48,28.14,7e-05,55.92,1584.82,33.74,0.00303,49.06,333.22,34.31,0.00064,37.83,26.31,28.36,5e-05,43.54,5294.31,34.04,0.01011,41.53,2357.37,32.51,0.0045,40.61,740.92,31.16,0.00142,52.98,391153.28,35.18,0.74715,52.98,319084.92,36.15,0.60949,52.98,224639.63,35.18,0.42909,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,64.07,3570332.42,53.6,6.8198,29.39,16569.04,19.65,0.03165,0.01,0,0.01,0,47.11,280610.33,27.77,0.536,19.49,83.01,19.49,17.11,44.82,10.61,24.91,17.81,33.89,48916.74,35.24,10756.71,31.88,0,52.8,132.97,11.87,99.93,11.79,99.92,0.01,100,0.01,100,33.19,354.33,43.1,1235.29,0.01,2.5,36.07,134,27.7,45.63,29.59,165.65,42.59,51.66,21.32,20.93,72.3,30.73,28.2,0.11818,60.76,541164,43.28,0.97,48.71,30789,33.96,0.06,0.01,0,0.01,0,60.85,436.07,0.01,6652.73,30.46,427.09,28.68,438.65,28.11,8474.6,13.17,0.004,0.01,0,0.01,0,36.2,0.68531,33.54,0.92076,46.97,0.26533,35.24,0.79993,28.2,429.37,39.7,632.81,45.3,294,27.7,4512.38,22.13,3.44,26.65,3,31.28,1543.49,36.51,88.32,25.51,111.26,61.99,0.41,68.02,0.07,20.45,94.59,30.88,8.91,26.09,323.24,22.13,77.41,30.4,93,31.19,93,29.38,92,35.89,9774.51,30.29,3.5
"Sri Lanka","LKA",2024,6.16,1.6,23.75,24.65,12.28,44.28,45.96,14.47,41.66,7.28,45.11,0.69,54.89,48.85,58.92,23.45,62.82,0.01,54.42,0.12,15.7,0.16,2.75,58.6,39.92,44.77,48.52,51.46,40.85,0.67,41.24,38.81,39.79,43.72,41.57,15.5,36.61,0.68,46.97,0.01,54.22,55.56,54.22,50.28,42.77,57.92,59.94,46.75,11.76,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,62.32,3901.82,50.98,0.01831,56.61,1320.8,47.94,0.0062,59.02,708.97,51.03,0.00333,18.38,1.65,17.61,1e-05,0.01,0,0.01,0,0.01,0,0.01,0,18.31,7513.1,13.65,0.03526,17.94,5821.88,13.65,0.02732,17.94,3999.87,13.65,0.01877,46.58,26062.24,42.34,0.12232,0.01,0,0.01,0,0.01,0,0.01,0,48,943646.27,27.15,4.42889,55.95,299877.68,58.77,1.40744,0.01,0,0.01,0,64.51,1369343.25,53.24,6.42685,38.58,76.4,41.31,12.9,41.04,11.25,48.84,13.64,51.16,14039.39,46.02,4750.48,41.31,2.14,64.11,669.04,45.57,89.31,36.61,95.09,0.01,100,45.23,35.5,50.7,99.2,33.54,1408.29,26.73,5.3,56.36,117,41.04,53.4,38.58,234.61,43.72,52.33,47.67,34.76,58.17,17.57,41.57,0.23999,21.58,1183,11.13,0.01,41.43,10900,32.35,0.05,45.66,12297.3,0.01,0,26.65,11.37,66.81,32423.15,46.73,6991.03,49.77,1391.87,52.64,341046.2,41.91,1.57,0.01,0,0.01,0,52.8,-0.38329,55.67,-0.3912,64.76,-0.78557,47.67,-0.05693,53.74,119.24,54.7,243.94,40.78,373.04,61.99,2.97,45.3,28.84,40.38,6.7,66.11,0.36,54.94,53.33,53.51,93.22,45.06,3.72,85.08,0.01,56.16,22.96,47.9,79.51,50.7,1810.83,42.08,376.59,12.88,98,12.29,98,10.27,98,49.54,3368.08,79.66,45.2
"Sudan","SDN",2024,10.3,1.65,64.26,57.29,66.87,69.28,63.45,54.03,59.22,56.79,53.55,59.13,76.55,66.06,65.45,53.73,94.55,0.43,0.01,24.3,59.84,0.01,37.41,14.41,58.96,75.74,69.36,52.33,62.85,40.38,71.94,46.69,42.68,70.41,69.12,62.74,50.54,57.75,64.11,54.54,77.96,75.16,63.2,66.38,68.72,69.19,61.91,58.85,49.05,23.1,790.83,18.9,0.00185,14.55,0.03,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.48,176.12,21.99,0.00041,26.4,108.03,21.61,0.00025,26.92,29.69,22.21,7e-05,63.4,1057332.58,59.36,2.4771,61.28,793942.95,58.76,1.86003,59.98,485452.93,56.49,1.13731,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,56.22,1965441.3,28.68,4.60459,39.69,69938.87,33.65,0.16385,36.97,64.6,34.41,0.00015,15.62,904.75,13.3,0.00212,62.73,65.27,55.42,10.42,75.09,3.87,76.4,8.5,65.09,4147.68,73.91,228.79,53.27,127.22,51.4,102.22,62.61,64.92,63.1,39.05,45.51,61.77,35.83,65.6,77.87,0.64,66.46,739.67,40.65,11.9,53.62,119,44.09,55.37,41.31,264.94,70.41,79.95,70.41,73.65,38.3,6.3,69.12,0.4148,70.91,982194,55.52,2.45,56.93,104816,44.87,0.22,62.04,168742.7,53.76,0.67,54.94,254.86,42.84,20795.22,57.41,16881.85,60.85,1975.57,68.58,2746995.6,59.93,5.958,53.64,351.4,55.45,0.000878,76.4,-1.39786,79.55,-1.70531,78.68,-1.99889,71.8,-1.26453,61.99,44.75,64.43,118.74,70.41,68.51,62.58,2.49,68.32,270.36,69.12,54.9,62.88,0.93,71.8,29.72,73.35,71.06,46.26,3.21,85.08,0.01,60.3,18.13,56.28,392.75,58.69,2723.36,61.7,3913.21,47.29,84,45.99,85,54.26,63,100,91.87,89.4,256.2
"Suriname","SUR",2024,6.76,1.78,25.7,26.73,11.45,55.45,54.06,34.48,54.87,2.21,60.42,0.55,53.02,51.49,52.45,54.89,59.22,0.01,0.14,53.09,49.01,0.01,30.16,50.95,51.59,60.53,46.38,58.96,34.59,23.93,36.04,47.39,71.74,40.65,56.65,29.14,37.2,0.01,29.94,0.01,59.82,46.99,53.5,47.07,54.21,50.44,54.53,53.97,55.82,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,23.31,22.43,37.66,0.00359,0.01,0,0.01,0,0.01,0,0.01,0,40.26,3665.91,72.91,0.58693,42.01,2475.61,67.8,0.39636,41.1,762.29,65.13,0.12205,30.38,51310.78,100,8.21507,29.1,37176.03,82.77,5.95204,25.87,17682.31,73.23,2.83101,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,22.03,46385.41,68.44,7.4265,15.67,217.53,20,0.03483,36.39,50.08,43.81,0.00802,40.78,105071.71,63.65,16.82242,53.98,70.27,49.3,11.5,55.42,8.39,66.11,10.96,49.07,16263.63,43.84,5438.88,64.11,268.89,54.22,200.21,28.41,97.99,42.12,89.97,26.41,98.82,21.68,95.5,44.58,201.92,29.14,1502.88,36.56,9,61.43,112,67.36,65.13,76.4,2559.86,40.65,50.69,50.93,39.55,51.4,11.14,56.65,0.36344,24.4,2836,34.8,0.42,29.95,1466,46.21,0.24,0.01,0,0.01,0,66.11,732.93,61.99,28856.31,58.69,18175.88,55.42,1681.44,24.88,3820,36.03,0.622,0.01,0,0.01,0,53.27,-0.40518,67.18,-0.94396,44.58,0.39629,49.54,-0.12763,53.98,116.15,53.03,289.68,46.26,272.88,47.9,93.82,56.16,96.46,52.33,17.2,47.9,50.27,39.43,82.44,67.93,80.41,47.2,2.74,47.18,1.04,72.82,8.8,54.46,279.84,51.4,1873.09,56.16,1856.17,54.44,77,50.9,78,62.78,51,42.08,5445.04,83.35,53.3
"Sweden","SWE",2024,3.23,1.05,9.95,5.63,6.47,27.04,25.22,1.46,30.24,0.18,28.33,0.45,21.34,28.23,27.37,24.12,29.94,0.13,0.01,32.94,36.87,0.01,2.22,40.57,21.97,23.79,22.51,34.4,20.32,0.01,33.49,0.66,23.24,58.17,20.45,57.77,0.01,0.01,19.87,0.01,17.64,25.82,23.58,42.78,22.3,22.31,33.58,19.84,29.32,18.9,276.96,20.92,0.00273,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.57,1353.6,36.92,0.01335,35.35,606.66,33.71,0.00599,29.68,65.47,27.48,0.00065,36.8,97582.25,39.45,0.96271,34.86,76200.62,38.45,0.75177,33.89,50455.14,38.12,0.49777,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,44.6,712529.88,56.72,7.02957,22.45,3829.16,21.06,0.03778,0.01,0,0.01,0,43.04,146174.41,38.24,1.44211,20.45,82.98,23.6,16.66,30.67,12.67,18.45,19.04,22.89,70769,22.13,22818.34,31.88,0,37.12,-43.52,16.21,99.74,25.48,98.86,0.01,100,0.01,100,26.65,406.44,42.08,1258.15,0.01,2.5,43.31,129,22.89,43.69,23.6,140.63,58.17,60.9,42.59,28.32,76.4,32.58,20.45,0.0567,54.39,311100,61.35,3.19,0.01,0,0.01,0,0.01,0,0.01,0,38.01,49.47,38.01,19251.55,22.89,241.47,19.49,389.08,22.19,2700,17.8,0.026,0.01,0,0.01,0,15.96,2.06166,19.49,1.57298,31.28,0.90262,21.32,1.69007,27.18,439.83,20.45,1373.94,48.14,248.09,38.01,833.51,25.51,4.51,19.49,2.5,39.43,259.87,41.83,78.55,6.73,127.68,30.03,24.6,49.41,0.78,25.51,85.94,31.68,9.07,10.16,124.17,24.27,84.85,28.23,94,28.73,94,31.09,91,17.28,18449.83,51.86,6.9
"Switzerland","CHE",2024,1.05,0.16,6.85,4.73,2.89,23.54,16.68,0.47,17.74,0.61,27.84,0.07,13.79,24.92,34.66,22.9,16.44,2.18,0.01,0.01,40.57,0.01,2.46,0.01,13.82,14.46,15.96,24.25,0.36,0.01,21.73,0.6,18.96,43.72,6.73,52.39,0.44,0.01,0.49,0.01,10.78,17.64,18.29,25.83,32.77,27.57,43.57,22.08,23.75,37.59,14665.56,44.48,0.16845,25.92,765.82,25.02,0.0088,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.83,93344.98,40.82,1.07215,36.48,87012.96,45.48,0.99942,37.46,72675.82,49.02,0.83474,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,42.95,669388.44,86.95,7.6885,23.15,5978.03,25.92,0.06866,0.01,0,0.01,0,0.01,0,0.01,0,12.55,83.99,15.22,17.35,6.73,13.9,31.08,16.58,15.96,88913.45,15.96,31520.1,31.88,0,18.45,-3379.26,0.01,100,12.83,99.9,0.01,100,0.01,100,10.16,493.5,46.49,1190.8,0.01,2.5,36.07,134,18.45,41.83,19.49,121.69,43.72,52.33,29.14,22.92,69.97,29.41,6.73,0.02621,50.96,205257,53.85,2.26,19.34,66,0.01,0,0.01,0,0.01,0,51.16,169.67,15.96,10768.37,26.09,278.92,28.2,438.5,23.55,3011.6,0.01,0,0.01,0,0.01,0,17.28,2.00931,6.73,2.04995,19.49,1.16114,15.96,1.75181,26.65,444.27,12.55,1714.63,34.24,444,19.49,7470.81,33.89,7.38,31.68,3.8,20.45,2662.39,27.18,104.47,37.72,102.44,47.67,2.5,50.19,0.69,34.58,71.89,15.96,4.39,22.13,254.41,30.46,122.21,24.12,96,23.6,96,23.52,94,14.41,23821.36,18.76,2.2
"Syrian Arab Republic","SYR",2024,12.5,2.53,61.8,49.54,72.97,65.3,61.93,45.84,58.63,52.49,34.16,78.32,91.6,54.16,65.4,59.99,70.96,45.22,38.03,0.01,40.02,0.01,3,32.56,49.41,74.34,70.98,56.41,38.38,30.27,58.6,64.86,63.58,51.86,61.13,49.04,41.82,70.5,65.38,93.83,88.53,94.78,55.15,57.66,49.97,64.08,66.75,46.98,76.61,60.91,125709.17,63.48,0.46887,52.84,21141.55,42.41,0.07885,32.51,73.24,30.36,0.00027,46.2,735.79,32.24,0.00274,44.81,223.73,35.21,0.00083,39.94,35.04,32.21,0.00013,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.48,215255.02,36.15,0.80286,45.48,173519,36.8,0.64719,43.27,110357.44,34.53,0.41161,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,56.57,1969672,65.58,7.34651,46.58,120389.64,42.57,0.44903,0.01,0,0.01,0,41.15,114338.54,25.77,0.42646,48.6,72.06,50.23,11.23,65.76,5.74,84.04,7.42,62.58,5592.04,80.51,-70.57,48.14,69.08,66.11,736.13,39.93,94.08,36.89,94.98,35.06,88.82,26.13,90.5,53.03,73.9,64.76,796.77,60.44,27.8,69.6,103,70.41,65.14,57.41,493.18,51.86,56.48,57.41,49.16,43.1,7.32,61.13,0.37755,51.32,230371,46.86,1.28,45.54,21010,38.41,0.09,88.46,846122.39,56.19,0.77,14.41,3.56,33.89,17314.43,52.33,12491.95,53.27,1480.95,70.53,3038390.6,60.6,5.988,88.05,19123.4,100,0.09965,93.27,-1.776,84.04,-1.75204,100,-2.79725,89.84,-2.06944,49.07,198.34,61.99,147.54,58.43,143,56.9,7.15,45.54,29.92,54.82,22.3,59.62,1.52,50.46,61.16,87.45,56.58,63.64,0.32,85.08,0.01,54.94,24.01,43.35,32.75,55.18,2156.45,43.35,459.46,79.83,46,79.2,48,71.12,38,64.76,955.68,77.76,43.17
"Tajikistan","TJK",2024,2.36,0.23,24.25,26.28,11.79,46,58.13,41.6,48.48,2.04,52.43,0.51,68.13,47.2,60.99,33.58,47.53,56.89,0.01,0.01,41.82,0.01,1.66,0.01,50.58,52.06,59.25,73.19,41.55,27.23,60.64,43.66,35.47,60.03,53.51,28.7,0.49,0.6,25.63,0.01,69.14,67.13,49.17,43.43,49.25,52.74,70.53,62.7,17.98,53.79,77001.33,100,0.82016,55.3,32292.64,63.78,0.34396,40.65,454.65,43.96,0.00484,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.78,111292.72,44.73,1.18541,37.79,91077.93,44,0.97009,39.12,75503.6,47.4,0.80421,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38,383257.66,25.53,4.08218,14.92,4.19,14.55,4e-05,0.01,0,0.01,0,0.01,0,0.01,0,50.7,71.59,50.46,11.2,40.78,11.29,66.46,10.86,61.7,5678.13,56.9,1744.56,64.76,274.33,82.72,2385.49,51.58,81.94,33.47,96.75,24.67,99.57,30.05,86.1,78.68,0.62,46.73,1188.09,37.65,9.3,50.63,121,37.12,49.61,33.89,190.6,60.03,65.95,61.7,60.19,34.58,5.76,53.51,0.34433,30.78,13382,26.76,0.15,23.85,257,0.01,0,35.82,652.17,0.01,0,40.25,57.06,61.42,28558.19,49.77,8509.65,61.42,2022.39,27.48,7351,23.9,0.084,0.01,0,0.01,0,77.11,-1.43415,61.99,-0.75613,63.18,-0.69484,71.32,-1.2558,50.23,177.06,48.14,442.33,35.89,432,52.56,32.83,40.78,16.63,59.49,31.4,51.63,15.17,48.84,65.13,58.17,88.96,91.37,0.02,70.19,0.05,54.7,24.88,63.49,1197.05,60.57,2987.7,64.11,4728.66,19.94,97,19.28,97,15.13,97,61.13,1379.52,36.95,4.6
"Thailand","THA",2024,21.7,14.32,32.87,21.12,47.95,35.08,40.19,4.11,44.15,10.65,54.15,44.18,50.32,49.59,48.77,33.9,26.12,2.12,44.36,59.58,75.2,2.69,2.42,45.06,27.02,45.25,44.55,47.89,0.49,0.55,28.13,37.82,61.33,30.03,46.73,52.53,36.54,0.63,48.17,40.52,49.11,51.55,54.09,51.47,43.81,45.75,52,47.67,24.11,42.28,28302.17,30.05,0.03785,34.74,2501.84,20.49,0.00335,0.01,0,0.01,0,55.23,1547.3,31.49,0.00207,54.09,803.4,38.02,0.00107,55,473.07,38.72,0.00063,68.11,164795.32,61.96,0.2204,66.42,84459.76,59.81,0.11296,56.15,12281.06,47.54,0.01643,76.27,4823564.33,78.09,6.45124,76.27,3817794.45,78.09,5.10608,73.23,1900318.88,69.61,2.54157,56.43,126978.7,44.16,0.16983,43.09,310.21,34.97,0.00041,0.01,0,0.01,0,67.94,4992271.52,50.84,6.67688,30.44,22698.52,19.29,0.03036,0.01,0,0.01,0,57.84,659495.94,35.11,0.88204,34.24,78.72,21.32,16.75,53.27,8.83,38.44,15.58,45.78,20069,43.35,5503.39,44.82,23.12,51.16,100.76,0.01,100,23.81,99.02,0.01,100,30.05,86.1,45.78,184.51,17.28,1763.17,26.05,5.2,54.91,118,63.8,63.84,58.96,517.5,30.03,44.37,27.7,22.41,61.7,21.96,46.73,0.30434,64.8,678975,42.59,0.93,45.98,21792,29.04,0.03,40.12,2200.87,0.01,0,65.09,694.03,66.11,32213.9,47.2,7066.58,42.34,1013.45,57.81,937326.2,40.13,1.234,43.71,46,37.56,6.4e-05,54.7,-0.45219,44.09,0.12829,57.16,-0.3831,46.49,0.06731,55.67,96.43,52.56,307.19,49.3,234,53.74,22.2,45.06,28.6,42.59,8.3,53.03,10.44,53.27,54.93,33.89,104.74,39.43,6.47,77.5,0.02,46.02,49.14,54.22,216.44,50,1754.29,39.97,242.87,19.94,97,19.28,97,36.47,87,44.09,4839.12,15.48,1.5
